Date,Region,New Cases,Total Cases,Active Cases,Inpatient Hospitalizations,ICU Hospitalizations,Recovered Cases,Deaths
2021-08-08,Central West,0,850,11,0,0,829,6
2021-08-08,Central East,0,2453,5,2,0,2415,19
2021-08-08,Regina,5,12262,35,8,5,12073,154
2021-08-08,South West,2,1169,7,0,0,1134,7
2021-08-08,South Central,0,1943,5,1,0,1898,23
2021-08-08,South East,0,2866,6,1,0,2738,48
2021-08-09,Far North West,4,2973,85,0,0,2848,31
2021-08-09,Far North Central,1,429,27,0,0,399,3
2021-08-09,Far North East,1,2482,20,0,0,2419,19
2021-08-09,North West,0,4808,2,2,0,4691,83
2021-08-09,North Central,0,4644,14,5,3,4515,61
2021-08-09,North East,3,1632,11,0,0,1606,13
2021-08-09,Saskatoon,12,11923,152,22,6,11656,115
2021-08-09,Central West,4,854,11,0,0,834,6
2021-08-09,Central East,0,2454,5,0,0,2415,19
2021-08-09,Regina,4,12267,34,8,5,12079,154
2021-08-09,South West,1,1172,8,0,0,1134,7
2021-08-09,South Central,0,1946,7,1,0,1901,23
2021-08-09,South East,0,2870,5,3,0,2745,48
2021-08-10,Far North West,10,2985,67,0,0,2875,32
2021-08-10,Far North Central,4,433,25,0,0,405,3
2021-08-10,Far North East,11,2494,30,0,0,2420,20
2021-08-10,North West,0,4810,2,2,0,4696,83
2021-08-10,North Central,1,4650,15,13,3,4520,61
2021-08-10,North East,0,1632,10,0,0,1607,13
2021-08-10,Saskatoon,18,11941,157,20,7,11669,115
2021-08-10,Central West,1,855,12,0,0,834,6
2021-08-10,Central East,0,2455,5,1,0,2417,19
2021-08-10,Regina,5,12273,34,10,3,12085,154
2021-08-10,South West,0,1173,8,0,0,1136,7
2021-08-10,South Central,0,1947,7,1,0,1902,23
2021-08-10,South East,1,2874,5,2,0,2752,48
2021-08-11,Far North West,1,2986,58,0,0,2886,32
2021-08-11,Far North Central,3,436,26,0,0,407,3
2021-08-11,Far North East,16,2518,46,0,0,2421,20
2021-08-11,North West,0,4820,1,2,0,4707,83
2021-08-11,North Central,0,4657,15,14,4,4523,61
2021-08-11,North East,1,1636,11,1,0,1607,13
2021-08-11,Saskatoon,22,11964,173,21,7,11676,115
2021-08-11,Central West,2,857,14,0,0,834,6
2021-08-11,Central East,0,2459,5,0,0,2419,19
2021-08-11,Regina,5,12278,37,10,3,12087,154
2021-08-11,South West,1,1177,9,0,0,1136,7
2021-08-11,South Central,1,1949,8,0,1,1905,23
2021-08-11,South East,0,2879,5,2,0,2757,48
2021-08-12,Far North West,19,3005,74,1,0,2889,32
2021-08-12,Far North Central,2,438,25,0,0,410,3
2021-08-12,Far North East,21,2547,62,0,0,2431,20
2021-08-12,North West,0,4829,1,2,1,4707,83
2021-08-12,North Central,2,4666,16,14,3,4525,62
2021-08-12,North East,3,1641,13,1,0,1608,13
2021-08-12,Saskatoon,18,11982,189,23,4,11678,115
2021-08-12,Central West,1,858,15,3,0,834,6
2021-08-12,Central East,0,2466,5,0,0,2419,19
2021-08-12,Regina,2,12280,38,11,3,12087,155
2021-08-12,South West,11,1192,19,0,0,1139,7
2021-08-12,South Central,1,1956,9,1,0,1906,23
2021-08-12,South East,0,2896,5,2,0,2759,48
2021-08-13,Far North West,12,3017,84,1,0,2891,32
2021-08-13,Far North Central,2,440,27,0,0,410,3
2021-08-13,Far North East,6,2562,67,0,0,2435,20
2021-08-13,North West,0,4834,0,2,1,4708,83
2021-08-13,North Central,7,4687,23,16,2,4532,62
2021-08-13,North East,4,1645,17,1,0,1608,13
2021-08-13,Saskatoon,18,12000,203,29,4,11682,115
2021-08-13,Central West,1,859,16,2,0,834,6
2021-08-13,Central East,0,2470,5,0,0,2420,19
2021-08-13,Regina,7,12287,45,9,2,12087,155
2021-08-13,South West,3,1196,21,0,0,1142,7
2021-08-13,South Central,0,1970,9,2,0,1905,23
2021-08-13,South East,1,2910,6,2,0,2761,48
2021-08-14,Far North West,4,3022,74,1,0,2905,32
2021-08-14,Far North Central,3,443,28,0,0,412,3
2021-08-14,Far North East,11,2582,75,0,0,2441,20
2021-08-14,North West,0,4838,0,4,1,4710,83
2021-08-14,North Central,6,4712,27,16,2,4538,62
2021-08-14,North East,4,1649,21,0,0,1608,13
2021-08-14,Saskatoon,37,12039,226,30,5,11698,115
2021-08-14,Central West,2,861,17,2,0,835,6
2021-08-14,Central East,1,2472,3,1,0,2423,19
2021-08-14,Regina,2,12290,46,9,2,12089,155
2021-08-14,South West,1,1197,22,0,0,1145,7
2021-08-14,South Central,4,1978,13,2,0,1905,23
2021-08-14,South East,1,2921,5,2,0,2767,48
2021-08-15,Far North West,5,3027,76,1,0,2910,32
2021-08-15,Far North Central,4,447,30,0,0,414,3
2021-08-15,Far North East,2,2584,75,0,0,2445,20
2021-08-15,North West,1,4851,1,4,1,4711,83
2021-08-15,North Central,6,4727,33,15,2,4540,62
2021-08-15,North East,5,1659,26,0,0,1608,13
2021-08-15,Saskatoon,37,12076,244,29,5,11717,115
2021-08-15,Central West,2,864,19,1,0,836,6
2021-08-15,Central East,1,2478,4,1,0,2423,19
2021-08-15,Regina,7,12297,49,9,2,12093,155
2021-08-15,South West,5,1206,28,0,0,1147,7
2021-08-15,South Central,4,1988,16,2,0,1907,23
2021-08-15,South East,1,2929,5,2,0,2783,48
2021-08-16,Far North West,9,3036,79,0,0,2917,32
2021-08-16,Far North Central,1,448,29,0,0,416,3
2021-08-16,Far North East,4,2589,77,0,0,2449,20
2021-08-16,North West,0,4856,1,4,1,4719,83
2021-08-16,North Central,3,4741,37,14,2,4550,62
2021-08-16,North East,7,1667,33,0,0,1609,13
2021-08-16,Saskatoon,21,12098,246,26,7,11737,115
2021-08-16,Central West,0,864,16,1,0,840,6
2021-08-16,Central East,0,2487,3,1,0,2426,19
2021-08-16,Regina,3,12300,51,8,2,12094,155
2021-08-16,South West,6,1214,32,0,0,1157,7
2021-08-16,South Central,1,1991,14,3,0,1913,23
2021-08-16,South East,0,2930,4,2,0,2797,48
2021-08-17,Far North West,11,3048,78,0,0,2932,32
2021-08-17,Far North Central,1,449,27,0,0,419,3
2021-08-17,Far North East,1,2596,73,0,0,2462,20
2021-08-17,North West,0,4861,1,4,1,4726,83
2021-08-17,North Central,3,4760,32,21,1,4565,62
2021-08-17,North East,6,1679,35,0,0,1613,13
2021-08-17,Saskatoon,25,12125,235,25,7,11775,115
2021-08-17,Central West,1,866,15,1,0,845,6
2021-08-17,Central East,2,2495,4,2,0,2431,19
2021-08-17,Regina,6,12306,47,8,2,12104,155
2021-08-17,South West,0,1217,31,1,0,1159,7
2021-08-17,South Central,0,1992,11,4,0,1919,23
2021-08-17,South East,0,2932,4,2,0,2808,48
2021-08-18,Far North West,3,3055,80,0,0,2939,32
2021-08-18,Far North Central,5,454,26,0,0,425,3
2021-08-18,Far North East,20,2626,93,0,0,2467,20
2021-08-18,North West,0,4870,1,3,1,4730,83
2021-08-18,North Central,4,4780,35,19,3,4572,62
2021-08-18,North East,1,1682,34,0,0,1616,13
2021-08-18,Saskatoon,29,12154,240,28,8,11799,115
2021-08-18,Central West,0,866,15,1,0,845,6
2021-08-18,Central East,1,2498,5,1,0,2435,19
2021-08-18,Regina,13,12320,55,11,3,12110,155
2021-08-18,South West,1,1222,30,1,0,1162,7
2021-08-18,South Central,2,1998,13,3,0,1921,23
2021-08-18,South East,2,2940,6,0,0,2821,48
2021-08-19,Far North West,26,3082,103,0,0,2944,32
2021-08-19,Far North Central,0,455,26,0,0,426,3
2021-08-19,Far North East,5,2633,97,0,0,2469,20
2021-08-19,North West,1,4885,2,4,1,4737,83
2021-08-19,North Central,4,4797,39,22,2,4586,62
2021-08-19,North East,30,1716,61,0,0,1619,13
2021-08-19,Saskatoon,40,12196,269,27,9,11812,115
2021-08-19,Central West,3,870,15,0,0,849,6
2021-08-19,Central East,1,2518,8,0,0,2436,19
2021-08-19,Regina,14,12334,65,12,4,12114,155
2021-08-19,South West,0,1228,31,1,0,1166,7
2021-08-19,South Central,1,1999,14,4,0,1922,23
2021-08-19,South East,2,2948,8,0,0,2824,48
2021-08-20,Far North West,9,3091,102,0,0,2956,32
2021-08-20,Far North Central,1,456,23,0,0,430,3
2021-08-20,Far North East,2,2651,87,0,0,2481,20
2021-08-20,North West,0,4896,2,4,1,4739,83
2021-08-20,North Central,14,4822,53,21,2,4592,62
2021-08-20,North East,8,1750,77,2,0,1619,13
2021-08-20,Saskatoon,52,12250,305,27,9,11830,115
2021-08-20,Central West,6,876,20,0,0,850,6
2021-08-20,Central East,0,2527,8,0,0,2438,19
2021-08-20,Regina,19,12369,95,10,3,12119,155
2021-08-20,South West,0,1231,31,1,0,1167,7
2021-08-20,South Central,5,2015,19,4,0,1923,23
2021-08-20,South East,2,2961,14,0,0,2827,48
2021-08-21,Far North West,4,3097,105,0,0,2957,32
2021-08-21,Far North Central,2,458,22,0,0,433,3
2021-08-21,Far North East,6,2665,77,0,0,2505,20
2021-08-21,North West,1,4908,3,5,1,4744,83
2021-08-21,North Central,7,4843,61,18,3,4599,62
2021-08-21,North East,13,1772,89,2,0,1623,13
2021-08-21,Saskatoon,36,12287,320,30,9,11852,115
2021-08-21,Central West,0,877,18,0,0,852,6
2021-08-21,Central East,1,2538,10,0,0,2441,19
2021-08-21,Regina,2,12394,112,14,2,12127,155
2021-08-21,South West,3,1240,35,1,0,1171,7
2021-08-21,South Central,2,2018,20,3,0,1925,23
2021-08-21,South East,0,2967,15,1,0,2832,48
2021-08-22,Far North West,2,3102,88,0,0,2977,32
2021-08-22,Far North Central,2,460,22,0,0,435,3
2021-08-22,Far North East,1,2668,57,0,0,2534,20
2021-08-22,North West,2,4924,6,5,0,4754,83
2021-08-22,North Central,5,4866,65,17,2,4608,62
2021-08-22,North East,11,1792,97,2,0,1628,13
2021-08-22,Saskatoon,50,12338,352,33,8,11871,115
2021-08-22,Central West,0,878,17,0,0,853,6
2021-08-22,Central East,2,2548,12,0,0,2447,19
2021-08-22,Regina,10,12441,157,19,2,12129,155
2021-08-22,South West,2,1250,29,1,0,1186,7
2021-08-22,South Central,2,2041,24,4,0,1932,23
2021-08-22,South East,2,2972,17,1,0,2849,48
2021-08-23,Far North West,7,3111,83,0,0,2988,33
2021-08-23,Far North Central,1,461,21,0,0,437,3
2021-08-23,Far North East,1,2674,53,0,0,2549,20
2021-08-23,North West,0,4944,6,5,0,4767,83
2021-08-23,North Central,5,4883,63,16,3,4631,63
2021-08-23,North East,9,1810,102,2,0,1632,13
2021-08-23,Saskatoon,70,12410,403,38,9,11892,115
2021-08-23,Central West,3,885,19,0,0,854,6
2021-08-23,Central East,2,2558,14,0,0,2451,19
2021-08-23,Regina,6,12447,156,17,2,12136,155
2021-08-23,South West,2,1254,28,1,0,1190,7
2021-08-23,South Central,1,2043,25,3,1,1947,23
2021-08-23,South East,1,2977,17,1,0,2863,48
2021-08-24,Far North West,17,3135,102,2,0,2991,34
2021-08-24,Far North Central,2,463,20,0,0,440,3
2021-08-24,Far North East,5,2698,59,0,0,2571,20
2021-08-24,North West,0,4957,6,4,0,4771,83
2021-08-24,North Central,3,4902,62,19,2,4653,64
2021-08-24,North East,0,1812,98,3,0,1636,13
2021-08-24,Saskatoon,46,12457,413,33,9,11928,116
2021-08-24,Central West,5,890,21,1,0,857,6
2021-08-24,Central East,0,2560,13,0,0,2453,19
2021-08-24,Regina,4,12452,159,17,2,12137,156
2021-08-24,South West,0,1254,27,3,0,1191,7
2021-08-24,South Central,0,2044,21,4,1,1956,23
2021-08-24,South East,1,2983,17,0,0,2873,48
2021-08-25,Far North West,4,3142,104,2,0,2996,34
2021-08-25,Far North Central,1,465,18,0,0,444,3
2021-08-25,Far North East,12,2728,69,0,0,2574,20
2021-08-25,North West,1,4974,5,8,1,4784,83
2021-08-25,North Central,5,4926,60,20,5,4672,64
2021-08-25,North East,11,1803,96,3,0,1646,13
2021-08-25,Saskatoon,80,12536,455,31,10,11965,116
2021-08-25,Central West,6,894,24,1,0,859,6
2021-08-25,Central East,4,2553,15,2,0,2459,19
2021-08-25,Regina,8,12387,86,15,3,12145,156
2021-08-25,South West,5,1246,19,2,0,1199,7
2021-08-25,South Central,0,2021,14,4,1,1966,23
2021-08-25,South East,2,2976,12,0,0,2881,48
2021-08-26,Far North West,3,3148,98,2,0,3005,34
2021-08-26,Far North Central,1,466,18,0,0,445,3
2021-08-26,Far North East,8,2747,73,0,0,2578,20
2021-08-26,North West,0,4995,5,8,0,4789,83
2021-08-26,North Central,11,4959,69,17,6,4683,64
2021-08-26,North East,6,1818,95,4,0,1654,13
2021-08-26,Saskatoon,27,12565,463,33,10,11986,116
2021-08-26,Central West,8,902,32,1,0,859,6
2021-08-26,Central East,2,2558,17,1,0,2468,19
2021-08-26,Regina,11,12400,96,12,3,12148,156
2021-08-26,South West,4,1252,17,2,0,1206,8
2021-08-26,South Central,0,2021,13,5,0,1968,24
2021-08-26,South East,2,2984,14,0,0,2882,48
2021-08-27,Far North West,4,3157,90,3,0,3018,34
2021-08-27,Far North Central,7,473,23,0,0,447,3
2021-08-27,Far North East,17,2776,90,0,0,2584,20
2021-08-27,North West,0,5019,5,7,0,4793,83
2021-08-27,North Central,16,4998,84,12,5,4700,66
2021-08-27,North East,9,1836,98,4,0,1666,13
2021-08-27,Saskatoon,61,12626,497,35,12,12013,116
2021-08-27,Central West,8,913,40,0,0,860,6
2021-08-27,Central East,1,2568,17,1,0,2476,19
2021-08-27,Regina,13,12413,103,10,5,12154,156
2021-08-27,South West,3,1257,20,0,0,1209,8
2021-08-27,South Central,1,2026,14,2,0,1968,24
2021-08-27,South East,1,2996,15,1,0,2884,48
2021-08-28,Far North West,4,3168,92,3,0,3022,34
2021-08-28,Far North Central,2,477,22,0,0,452,3
2021-08-28,Far North East,28,2817,98,0,0,2609,20
2021-08-28,North West,0,5056,5,6,0,4802,83
2021-08-28,North Central,26,5065,106,26,7,4717,66
2021-08-28,North East,10,1860,107,3,0,1669,13
2021-08-28,Saskatoon,112,12740,581,34,13,12043,116
2021-08-28,Central West,6,918,46,0,0,859,6
2021-08-28,Central East,1,2574,17,0,0,2479,19
2021-08-28,Regina,22,12425,111,10,5,12157,157
2021-08-28,South West,3,1260,22,0,0,1214,8
2021-08-28,South Central,1,2034,14,2,0,1975,24
2021-08-28,South East,1,3003,14,1,0,2890,48
2021-08-29,Far North West,1,3176,68,2,0,3048,34
2021-08-29,Far North Central,2,479,24,0,0,452,3
2021-08-29,Far North East,5,2822,96,0,0,2618,20
2021-08-29,North West,4,5095,8,6,0,4812,83
2021-08-29,North Central,11,5095,112,23,5,4732,66
2021-08-29,North East,6,1870,83,3,0,1703,13
2021-08-29,Saskatoon,97,12840,641,33,15,12083,116
2021-08-29,Central West,5,928,48,0,0,865,6
2021-08-29,Central East,3,2583,17,0,0,2497,19
2021-08-29,Regina,17,12442,117,12,5,12168,157
2021-08-29,South West,2,1265,24,0,0,1217,8
2021-08-29,South Central,3,2039,16,2,0,1973,25
2021-08-29,South East,0,3007,12,2,0,2898,48
2021-08-30,Far North West,2,3184,61,2,0,3057,34
2021-08-30,Far North Central,3,482,26,0,0,453,3
2021-08-30,Far North East,10,2836,96,0,0,2645,20
2021-08-30,North West,0,5132,8,6,0,4823,83
2021-08-30,North Central,11,5117,108,20,5,4759,68
2021-08-30,North East,10,1884,85,2,0,1723,13
2021-08-30,Saskatoon,62,12904,652,38,15,12135,117
2021-08-30,Central West,4,932,46,0,0,871,6
2021-08-30,Central East,1,2586,18,0,0,2505,19
2021-08-30,Regina,8,12450,106,14,6,12187,157
2021-08-30,South West,0,1267,24,0,0,1220,8
2021-08-30,South Central,1,2041,12,1,1,1984,25
2021-08-30,South East,0,3015,10,1,0,2902,48
2021-08-31,Far North West,5,3194,61,1,0,3065,34
2021-08-31,Far North Central,0,482,24,0,0,455,3
2021-08-31,Far North East,30,2882,119,0,0,2661,20
2021-08-31,North West,1,5169,8,5,2,4839,84
2021-08-31,North Central,15,5166,113,29,5,4779,69
2021-08-31,North East,4,1898,76,6,0,1740,13
2021-08-31,Saskatoon,72,12981,692,41,14,12172,117
2021-08-31,Central West,5,940,51,0,0,872,6
2021-08-31,Central East,5,2600,22,0,1,2511,19
2021-08-31,Regina,10,12461,113,14,5,12191,157
2021-08-31,South West,1,1277,22,1,1,1226,8
2021-08-31,South Central,1,2043,11,2,2,1987,25
2021-08-31,South East,2,3018,12,1,0,2906,48
2021-09-01,Far North West,8,3207,67,1,0,3069,34
2021-09-01,Far North Central,4,486,26,0,0,456,4
2021-09-01,Far North East,8,2951,125,0,0,2665,20
2021-09-01,North West,0,5185,6,6,2,4850,84
2021-09-01,North Central,16,5210,124,29,6,4800,69
2021-09-01,North East,6,1905,71,5,0,1759,14
2021-09-01,Saskatoon,95,13077,735,44,11,12225,117
2021-09-01,Central West,5,945,56,0,0,872,6
2021-09-01,Central East,0,2606,20,3,1,2519,19
2021-09-01,Regina,19,12480,122,12,6,12199,159
2021-09-01,South West,2,1281,23,1,1,1230,8
2021-09-01,South Central,0,2045,8,1,3,1992,25
2021-09-01,South East,0,3030,10,2,0,2910,48
2021-09-02,Far North West,4,3236,72,2,0,3084,34
2021-09-02,Far North Central,2,493,32,0,0,457,4
2021-09-02,Far North East,16,2984,140,0,0,2671,20
2021-09-02,North West,2,5248,8,6,1,4863,84
2021-09-02,North Central,16,5258,140,26,5,4817,69
2021-09-02,North East,2,1914,64,5,0,1777,14
2021-09-02,Saskatoon,59,13136,724,48,10,12294,118
2021-09-02,Central West,3,948,56,1,0,879,6
2021-09-02,Central East,2,2613,20,5,1,2529,19
2021-09-02,Regina,14,12496,130,12,5,12207,159
2021-09-02,South West,0,1281,21,3,1,1234,8
2021-09-02,South Central,1,2047,8,1,0,1993,25
2021-09-02,South East,2,3048,11,2,0,2915,48
2021-09-03,Far North West,10,3259,63,2,0,3106,34
2021-09-03,Far North Central,0,493,29,0,0,460,4
2021-09-03,Far North East,8,3006,146,0,0,2684,20
2021-09-03,North West,3,5303,11,11,1,4879,84
2021-09-03,North Central,16,5317,154,24,6,4841,69
2021-09-03,North East,8,1936,73,5,0,1777,16
2021-09-03,Saskatoon,131,13275,811,47,10,12346,118
2021-09-03,Central West,20,971,71,0,0,884,6
2021-09-03,Central East,3,2627,24,5,1,2531,19
2021-09-03,Regina,23,12520,149,13,5,12212,159
2021-09-03,South West,8,1294,31,2,0,1234,8
2021-09-03,South Central,0,2057,8,1,0,1994,25
2021-09-03,South East,3,3061,13,2,0,2921,48
2021-09-04,Far North West,8,3283,67,2,0,3111,34
2021-09-04,Far North Central,1,494,29,0,0,461,4
2021-09-04,Far North East,15,3037,150,0,0,2716,20
2021-09-04,North West,4,5330,14,12,1,4901,84
2021-09-04,North Central,47,5408,201,24,4,4863,69
2021-09-04,North East,5,1954,67,5,0,1790,16
2021-09-04,Saskatoon,110,13386,840,52,11,12428,118
2021-09-04,Central West,1,973,66,0,0,890,6
2021-09-04,Central East,8,2639,28,4,1,2536,19
2021-09-04,Regina,21,12541,162,12,5,12220,159
2021-09-04,South West,5,1300,32,3,0,1239,8
2021-09-04,South Central,1,2060,9,1,0,1996,25
2021-09-04,South East,5,3077,16,1,0,2926,48
2021-09-05,Far North West,8,3306,73,1,0,3118,34
2021-09-05,Far North Central,0,495,29,0,0,462,4
2021-09-05,Far North East,3,3058,155,0,0,2731,20
2021-09-05,North West,1,5385,15,11,0,4919,84
2021-09-05,North Central,21,5468,210,21,3,4896,70
2021-09-05,North East,5,1963,66,5,0,1805,16
2021-09-05,Saskatoon,153,13541,966,54,15,12457,118
2021-09-05,Central West,13,987,70,0,0,899,6
2021-09-05,Central East,3,2649,28,4,1,2543,19
2021-09-05,Regina,20,12561,170,13,5,12232,159
2021-09-05,South West,1,1302,29,2,1,1245,8
2021-09-05,South Central,2,2064,11,1,0,1996,25
2021-09-05,South East,2,3086,16,1,0,2934,48
2021-09-06,Far North West,9,3331,77,1,0,3129,34
2021-09-06,Far North Central,0,495,20,0,0,471,4
2021-09-06,Far North East,10,3082,148,0,0,2760,20
2021-09-06,North West,13,5459,28,10,1,4944,84
2021-09-06,North Central,22,5536,217,21,3,4935,70
2021-09-06,North East,17,1994,74,5,0,1823,16
2021-09-06,Saskatoon,97,13639,998,57,17,12522,119
2021-09-06,Central West,2,991,64,0,0,909,6
2021-09-06,Central East,5,2659,33,4,1,2451,19
2021-09-06,Regina,11,12574,168,14,4,12247,159
2021-09-06,South West,8,1317,33,4,1,1251,8
2021-09-06,South Central,5,2078,15,1,0,2001,25
2021-09-06,South East,4,3096,19,1,0,2946,48
2021-09-07,Far North West,4,3342,76,1,0,3140,34
2021-09-07,Far North Central,2,497,17,0,0,476,4
2021-09-07,Far North East,30,3125,156,0,0,2801,20
2021-09-07,North West,3,5496,29,12,1,4984,84
2021-09-07,North Central,16,5578,207,21,3,5009,70
2021-09-07,North East,3,2012,67,4,0,1847,16
2021-09-07,Saskatoon,84,13722,966,62,19,12637,119
2021-09-07,Central West,4,996,62,0,0,915,6
2021-09-07,Central East,5,2671,38,3,1,2557,19
2021-09-07,Regina,16,12590,162,15,4,12268,160
2021-09-07,South West,4,1322,33,5,1,1255,8
2021-09-07,South Central,0,2081,14,1,0,2009,25
2021-09-07,South East,6,3105,24,1,0,2956,48
2021-09-08,Far North West,18,3367,92,4,0,3147,34
2021-09-08,Far North Central,3,502,20,0,0,478,4
2021-09-08,Far North East,20,3199,161,0,0,2818,20
2021-09-08,North West,4,5542,33,20,1,5027,84
2021-09-08,North Central,30,5658,226,28,5,5033,70
2021-09-08,North East,8,2026,69,5,0,1857,16
2021-09-08,Saskatoon,98,13821,968,69,19,12734,119
2021-09-08,Central West,6,1003,63,0,0,923,6
2021-09-08,Central East,4,2681,39,3,1,2566,19
2021-09-08,Regina,17,12609,164,14,6,12285,160
2021-09-08,South West,1,1324,31,4,0,1260,10
2021-09-08,South Central,1,2085,12,0,0,2015,25
2021-09-08,South East,2,3113,27,2,0,2959,48
2021-09-09,Far North West,5,3373,94,4,0,3155,34
2021-09-09,Far North Central,4,506,21,0,0,481,4
2021-09-09,Far North East,15,3224,166,0,0,2832,20
2021-09-09,North West,1,5562,36,22,1,5059,84
2021-09-09,North Central,14,5710,230,32,6,5061,70
2021-09-09,North East,5,2033,64,5,0,1871,16
2021-09-09,Saskatoon,65,13888,972,67,17,12796,120
2021-09-09,Central West,5,1008,64,0,0,927,6
2021-09-09,Central East,1,2687,38,3,1,2570,19
2021-09-09,Regina,12,12622,169,12,6,12293,160
2021-09-09,South West,6,1335,37,3,1,1264,10
2021-09-09,South Central,0,2091,11,0,0,2017,25
2021-09-09,South East,11,3138,38,4,0,2967,48
2021-09-10,Far North West,9,3395,95,3,0,3166,34
2021-09-10,Far North Central,4,510,25,0,0,481,4
2021-09-10,Far North East,9,3244,145,0,0,2877,20
2021-09-10,North West,3,5645,37,18,2,5101,84
2021-09-10,North Central,20,5800,249,35,8,5107,70
2021-09-10,North East,6,2053,67,4,0,1883,16
2021-09-10,Saskatoon,93,13982,993,67,20,12868,121
2021-09-10,Central West,8,1018,67,0,0,934,6
2021-09-10,Central East,7,2706,41,5,1,2582,19
2021-09-10,Regina,31,12653,190,11,6,12303,160
2021-09-10,South West,1,1339,37,2,2,1271,10
2021-09-10,South Central,3,2099,13,1,0,2019,25
2021-09-10,South East,2,3162,38,5,0,2971,48
2021-09-11,Far North West,14,3420,90,5,0,3190,34
2021-09-11,Far North Central,1,512,21,0,0,487,4
2021-09-11,Far North East,15,3280,158,0,0,2948,20
2021-09-11,North West,7,5689,44,16,3,5116,85
2021-09-11,North Central,22,5856,256,33,8,5154,70
2021-09-11,North East,10,2072,72,5,0,1891,16
2021-09-11,Saskatoon,78,14060,975,71,20,12964,121
2021-09-11,Central West,11,1030,74,0,0,939,6
2021-09-11,Central East,4,2721,45,5,2,2591,19
2021-09-11,Regina,22,12676,192,11,8,12324,160
2021-09-11,South West,4,1344,39,1,2,1274,10
2021-09-11,South Central,4,2106,17,3,0,2021,25
2021-09-11,South East,4,3180,42,5,0,2982,48
2021-09-12,Far North West,3,3429,89,4,0,3206,35
2021-09-12,Far North Central,0,512,19,0,0,489,4
2021-09-12,Far North East,12,3308,153,0,0,2980,20
2021-09-12,North West,5,5738,47,20,3,5168,85
2021-09-12,North Central,12,5922,249,34,6,5204,70
2021-09-12,North East,15,2099,84,5,0,1900,16
2021-09-12,Saskatoon,146,14210,1065,64,22,13023,122
2021-09-12,Central West,13,1046,86,1,0,942,6
2021-09-12,Central East,10,2738,53,4,2,2596,19
2021-09-12,Regina,24,12702,204,10,9,12338,160
2021-09-12,South West,6,1353,45,2,3,1274,10
2021-09-12,South Central,2,2113,18,4,0,2023,25
2021-09-12,South East,4,3193,44,5,0,2999,49
2021-09-13,Far North West,9,3470,89,3,0,3228,35
2021-09-13,Far North Central,0,512,19,0,0,489,4
2021-09-13,Far North East,4,3331,144,0,0,3001,20
2021-09-13,North West,16,5840,60,26,3,5219,86
2021-09-13,North Central,19,5967,247,35,6,5268,70
2021-09-13,North East,26,2137,102,5,0,1918,19
2021-09-13,Saskatoon,105,14318,1038,68,20,13158,122
2021-09-13,Central West,6,1052,72,0,0,965,6
2021-09-13,Central East,3,2747,52,3,2,2608,19
2021-09-13,Regina,13,12715,194,15,7,12361,160
